index,name,date,ageY,ageD,location,team,opponent,gameResult,margin,started,minutesPlayed,fg,fga,fg3,fg3a,fg3pct,ft,fta,ftpct,orb,drb,trb,assists,steals,blocks,turnovers,personalFouls,points,gameScore,plusMinus
1165,LeBron James,2018-12-02,33,337,0,LAL,PHO,W,+24,1,30.59,9,17,1,5,.200,3,4,.750,0,6,6,8,0,1,5,0,22,16.4,+12
1166,LeBron James,2018-12-05,33,340,0,LAL,SAS,W,+8,1,39.42,15,24,3,7,.429,9,13,.692,0,5,5,6,2,0,2,1,42,34.9,+19
1167,LeBron James,2018-12-07,33,342,@,LAL,SAS,L,-13,1,37.21,13,28,3,8,.375,6,9,.667,2,6,8,11,2,0,1,4,35,29.7,-19
1168,LeBron James,2018-12-08,33,343,@,LAL,MEM,W,+23,1,31.38,9,18,0,3,.000,2,3,.667,1,7,8,9,2,0,5,2,20,15.9,+21
1169,LeBron James,2018-12-10,33,345,0,LAL,MIA,W,+3,1,37.31,10,19,4,7,.571,4,8,.500,0,9,9,12,1,0,2,0,28,27.2,+18
1170,LeBron James,2018-12-13,33,348,@,LAL,HOU,L,-15,1,36.26,12,18,3,6,.500,2,6,.333,0,5,5,4,2,0,3,1,29,22.5,-9
1171,LeBron James,2018-12-15,33,350,@,LAL,CHO,W,+28,1,30.13,7,15,2,6,.333,8,12,.667,1,11,12,11,1,0,3,0,24,24.4,+31
1172,LeBron James,2018-12-16,33,351,@,LAL,WAS,L,-18,1,32.00,5,16,0,2,.000,3,6,.500,0,6,6,3,0,1,4,0,13,3.2,-21
1173,LeBron James,2018-12-18,33,353,@,LAL,BRK,L,-5,1,41.12,13,23,2,7,.286,8,13,.615,1,12,13,8,1,1,5,1,36,29.3,+4
1174,LeBron James,2018-12-21,33,356,0,LAL,NOP,W,+8,1,38.45,8,20,0,4,.000,6,9,.667,2,10,12,14,2,0,2,3,22,23.0,+13
1175,LeBron James,2018-12-23,33,358,0,LAL,MEM,L,-8,1,35.37,8,14,2,5,.400,4,4,1.000,1,13,14,7,1,1,4,0,22,22.6,-3
1176,LeBron James,2018-12-25,33,360,@,LAL,GSW,W,+26,1,21.15,6,11,0,2,.000,5,8,.625,2,11,13,5,1,0,2,1,17,17.3,+5
1177,LeBron James,2019-01-31,33,362,@,LAL,SAC,L,-1,1,40.26,9,22,1,6,.167,5,7,.714,1,13,14,9,1,0,4,0,24,19.3,+2
1178,LeBron James,2019-02-05,33,363,0,LAL,LAC,L,-11,1,30.13,7,12,2,5,.400,2,3,.667,0,7,7,9,1,0,6,1,18,15.0,-17
1179,LeBron James,2019-02-07,34,000,0,LAL,SAC,W,+7,1,37.44,11,21,5,10,.500,1,5,.200,2,10,12,12,3,0,3,4,28,27.3,+11
1180,LeBron James,2019-02-10,34,003,0,LAL,OKC,L,-7,1,33.09,8,16,2,6,.333,0,0,0,0,10,10,9,0,0,4,3,18,14.1,0
1181,LeBron James,2019-02-12,34,005,0,LAL,NYK,L,-7,1,43.03,8,20,3,10,.300,9,11,.818,2,9,11,16,3,1,2,3,28,32.2,0
1182,LeBron James,2019-02-21,34,007,@,LAL,MIN,L,-22,1,40.08,11,23,0,4,.000,7,10,.700,4,8,12,6,1,1,4,1,29,22.8,+6
1183,LeBron James,2019-02-23,34,008,@,LAL,DAL,W,+10,1,38.31,11,17,3,6,.500,2,6,.333,0,7,7,12,4,1,4,0,27,29.1,-10
1184,LeBron James,2019-02-25,34,010,0,LAL,DET,W,+13,1,39.44,8,23,0,4,.000,8,10,.800,3,9,12,11,3,0,5,3,24,19.6,+2
1185,LeBron James,2019-02-27,34,012,@,LAL,UTA,L,-18,1,37.19,13,24,4,9,.444,3,8,.375,1,5,6,10,2,1,2,2,33,28.5,+2
1186,LeBron James,2019-03-01,34,014,0,LAL,CLE,L,-6,1,38.49,10,19,3,8,.375,8,10,.800,2,5,7,10,1,0,3,2,31,28.0,-4
1187,LeBron James,2019-03-02,34,016,0,LAL,CHI,W,+7,1,40.46,10,21,4,9,.444,3,7,.429,0,9,9,16,0,0,3,2,27,24.8,-1
1188,LeBron James,2019-03-04,34,018,@,LAL,OKC,W,+10,1,42.24,9,18,1,6,.167,8,12,.667,0,8,8,6,1,1,2,3,27,21.5,-11
1189,LeBron James,2019-03-06,34,020,@,LAL,HOU,L,-4,1,31.07,13,22,2,7,.286,3,8,.375,0,7,7,7,1,1,4,4,31,21.9,-8
1190,LeBron James,2019-03-09,34,022,0,LAL,GSW,L,-19,1,27.46,13,23,1,5,.200,3,7,.429,2,8,10,12,0,0,3,0,30,26.7,+11
